"","id","genres","danceability","energy","speechiness","acousticness","instrumentalness","valence","tempo"
"1321","0xmqkQSRbdmHv4ALaGsCTe","chinese indie,chinese post-rock,midwest emo,wuhan indie",0.625,0.771,0.027,0.000524,0.121,0.409,0.501335964406967
"1322","4kG8ckeo4wKsHx4Xk988GE","indie punk",0.327,0.727,0.0538,0.12,0.168,0.651,0.590753655517288
"1323","2MBZj1trAoW1U1jWkSZQqw","indie punk",0.216,0.609,0.0366,0.000296,0.179,0.299,0.476896395347412
"1324","3lbLDYzqG6HdCXa17HxBXy","indie punk",0.637,0.636,0.109,0.011,0.00139,0.788,0.177811959945581
"1325","24jNesqQnBVaKTKwVw4UZX","indie punk",0.235,0.847,0.056,1.1e-05,0.217,0.31,0.45033644241258
"1326","2O0CwwL8CtVH43lJwogt5u","indie punk",0.358,0.519,0.0314,0.0289,0.0195,0.195,0.511527289217909
"1327","1XV3UQ5JMQBmEhh1AanVY9","indie punk",0.252,0.783,0.0558,0.000269,0.000144,0.364,0.338097047396095
"1328","6eR6uRmQxym9bXNkp2r8cv","indie punk",0.359,0.525,0.0497,0.000919,0.0393,0.239,0.538969714054591
"1329","6fiZYgZpk0H0L0LTd2Q6wS","leeds indie",0.183,0.836,0.0599,0.00812,0.000272,0.241,0.808423929696405
"1330","4U8ERH10NGYoySYhC6d4Vo","leeds indie",0.337,0.803,0.0366,0.00445,9.11e-05,0.308,0.193028471975389
"1331","6Muhl8sEPbYbx0phuo2hQb","modern alternative rock,welsh indie",0.335,0.89,0.0675,2.95e-05,0.633,0.392,0.849569182120139
"1332","5zb2Ik2cUEULmmI5D9Cufz","modern alternative rock,welsh indie",0.294,0.871,0.0445,0.000415,0.101,0.329,0.26529311549351
"1333","3M5V2txJf5OYItrus0MFJG","modern alternative rock,welsh indie",0.312,0.853,0.0472,9.15e-06,0.418,0.433,0.769699346725662
"1334","0bRGvfEZ3OJJpwPHxsJywV","modern alternative rock,welsh indie",0.485,0.786,0.0472,0.000766,0.0318,0.322,0.179068256750297
"1335","3kN1wRpRQU9o8AIYw8KMOk","modern alternative rock,welsh indie",0.535,0.888,0.0661,0.000401,0.0144,0.718,0.289450783806641
"1336","3QzbEvmnuZIONNv82PylZb","electropop,indie pop,indie poptimism,modern rock,nyc pop,pop,pop rock,stomp and holler",0.559,0.76,0.0575,0.00228,0.000481,0.433,0.48727156847124
"1337","4MR5DY9yrnxX9MWIUY5VvO","anime,anime rock,j-pixie,j-pop",0.505,0.932,0.0565,0.0271,0,0.482,0.648390101606834
"1338","0hH1rqG4hGWbCT3zLcHdYp","anime,anime rock,j-pixie,j-pop",0.414,0.988,0.194,0.0683,0,0.277,0.813792300432656
"1339","65HbmXfiEYzpMLdwhbNjiK","anime,anime rock,j-pixie,j-pop",0.504,0.99,0.285,0.0975,0,0.524,0.297319491598132
"1340","4YVvVC90ZWgx72OaPrs4s4","alternative dance,dance-punk,electronica,indietronica,new rave",0.661,0.848,0.0421,0.0683,0.779,0.721,0.57449533638113
"1341","3fBhtdB0pAFJiDTrniqMlV","british post-rock,instrumental post-rock,instrumental rock,math pop,post-rock",0.58,0.616,0.0356,0.00701,0.873,0.123,0.482589564769761
"1342","3FEhbAkm1Dy21UvhbYhFM3","german pop,german pop rock,german rock",0.695,0.401,0.0306,0.784,1.2e-05,0.308,0.402756499037861
"1343","4MuoE4t1lp2Nkg7b2218Dr","baroque pop,pop,uk alternative pop",0.661,0.762,0.0635,0.151,6.87e-06,0.399,0.329456176690485
"1344","6nmr64Mo4RD3R1pLshvmoG","baroque pop,pop,uk alternative pop",0.507,0.652,0.0469,0.528,0.000501,0.191,0.439654855433943
"1345","3MZ7TxuXNnwYXm2KZGap5g","baroque pop,pop,uk alternative pop",0.676,0.577,0.0274,0.613,0.0013,0.49,0.372225422544706
"1346","51oY1LQDglBFja1LJnqZqT","baroque pop,pop,uk alternative pop",0.335,0.251,0.0366,0.761,7.99e-05,0.156,0.173332189388275
"1347","64fzn2ewOdSH57wrxTPGov","baroque pop,pop,uk alternative pop",0.533,0.32,0.0316,0.731,1.65e-05,0.291,0.317291546654574
"1348","6Ju28M6P8Y8sLjBgWjyUUD","baroque pop,pop,uk alternative pop",0.729,0.675,0.0415,0.53,0,0.332,0.427477968843839
"1349","04sO2Rg7eeIY9VZ3eZgCLN","baroque pop,pop,uk alternative pop",0.519,0.829,0.0393,0.152,0.000548,0.113,0.57483239162142
"1350","69sJBJdGogAYV74hmB0ORK","baroque pop,pop,uk alternative pop",0.532,0.537,0.0291,0.277,8.5e-06,0.154,0.574440181887264
"1351","10H6mvk1cPPTzs3IHsHSHi","baroque pop,pop,uk alternative pop",0.483,0.572,0.0316,0.00681,0.000416,0.187,0.47709250021449
"1352","4eH8TpawYJMjcDvC0LDHYv","baroque pop,pop,uk alternative pop",0.571,0.698,0.0342,0.00593,0,0.423,0.389795192979446
"1353","3dEFa9KjOLEZl980ctEEv1","baroque pop,pop,uk alternative pop",0.564,0.923,0.0325,0.00147,0,0.587,0.586659966417042
"1354","7aliOjqVEBd3ZZ8NMkuifd","baroque pop,pop,uk alternative pop",0.52,0.791,0.0378,0.0104,0,0.19,0.375209893490544
"1355","5vGEdM7LvbgMypJkILhQ4p","baroque pop,pop,uk alternative pop",0.494,0.831,0.0996,0.0363,0.00345,0.271,0.637261150400177
"1356","4oW5aCSirJUGWZfxPeHsNY","american post-rock,compositional ambient,drone metal,instrumental post-rock,post-rock",0.189,0.195,0.0335,0.929,0.807,0.0389,0.493945262228977
"1357","3cIG78oBauowzEbkBwWADN","american post-rock,compositional ambient,drone metal,instrumental post-rock,post-rock",0.645,0.188,0.0377,0.546,0.836,0.0748,0.451886896517913
"1358","1e5XqFTNIrlgpXGjwPSykv","",0.723,0.376,0.0466,0.073,0.303,0.446,0.425357584968562
"1359","5pU9azu0VQIUk2nTUVxwxY","ecuadorian indie,latintronica,organic electronic",0.71,0.312,0.0857,0.938,0.909,0.25,0.75803110713454
"1360","5YqpHuXpFjDVZ7tY1ClFll","gothenburg indie,indie folk,neo mellow,stomp and holler,swedish indie folk,swedish indie pop,swedish singer-songwriter",0.589,0.177,0.0325,0.977,0.714,0.311,0.258294623049676
"1361","5tag2auodYnO3vBlFgGt42","gothenburg indie,indie folk,neo mellow,stomp and holler,swedish indie folk,swedish indie pop,swedish singer-songwriter",0.433,0.576,0.0455,0.0128,0.409,0.159,0.60453615070659
"1362","5gf6t8j49qayhwrnd05uLI","gothenburg indie,indie folk,neo mellow,stomp and holler,swedish indie folk,swedish indie pop,swedish singer-songwriter",0.666,0.37,0.0295,0.895,0.0235,0.318,0.541555846989177
"1363","6QgjcU0zLnzq5OrUoSZ3OK","indie rock,modern alternative rock,modern rock,rock",0.801,0.795,0.0504,0.0417,0.000113,0.754,0.200805255610438
"1364","3DPFmwFtV5ElQaTniLOdgk","chillwave,indie rock,indie soul,kiwi rock,neo-psychedelic,new rave,portland hip hop,psychedelic pop",0.956,0.373,0.0773,0.569,0.394,0.568,0.451856255132432
"1365","3MrOsc7HrqgTvHKjXqI6CH","melodic metal,neo classical metal,power metal,spanish metal,symphonic metal,symphonic power metal",0.446,0.9,0.0989,0.000152,0.00632,0.16,0.720942774148476
"1366","3BxrbsxGfIy46qazZLXHKz","rock chapin",0.615,0.51,0.0782,0.0264,6.09e-06,0.404,0.614801014842687
"1367","7IVlICd1rrridGuRWK7oEi","rock chapin",0.417,0.735,0.0368,0.256,8.55e-06,0.427,0.580213018911863
"1368","5iVPb508Vw0kwA3Jqcf0Dj","alternative rock,dance-punk,indie pop,indie rock,la indie,modern alternative rock,modern rock,rock",0.572,0.785,0.0307,0.00175,7.01e-05,0.27,0.537529568936989
"1369","5hkQuzw1hDwhE7MopWLCSu","austrian metal,gothic symphonic metal,melodic metal,neo classical metal,power metal,symphonic metal,symphonic power metal",0.405,0.929,0.0618,4.7e-05,0.000256,0.164,0.176169581683805
"1370","57HwKH3pHLeelTkckr94qf","bay area indie,freak folk,indie pop,indie rock,stomp and holler",0.449,0.541,0.0417,0.0873,0,0.276,0.483490421502899
"1371","0dFYiZ3IfVErEUq3JfNKLt","melancholia,nu gaze,scottish indie,scottish rock,shoegaze",0.499,0.833,0.0413,0.251,0.922,0.422,0.513126769540011
"1372","6V1WRJawtTQuAy9L2OgRzO","irish indie,modern alternative rock,modern rock",0.602,0.514,0.0272,0.231,0,0.194,0.475964897228793
"1373","5B892it94GTN2sM3hFLD6M","irish indie,modern alternative rock,modern rock",0.557,0.865,0.0354,0.0164,0,0.645,0.310905881920357
"1374","5UDLKwnWf824mozRavgsgg","irish indie,modern alternative rock,modern rock",0.288,0.933,0.0898,1.32e-05,0.333,0.345,0.74059003051882
"1375","7dES51jQZhXiD0XNHfkY2S","irish indie,modern alternative rock,modern rock",0.416,0.815,0.0482,3.26e-05,0.104,0.697,0.671653041463923
"1376","5YExs1OO0ol2fIaRm7WmLN","latin alternative,latin rock,mexican rock,morelos indie,rock en espanol",0.46,0.747,0.0289,0.27,0.875,0.535,0.706185882900881
"1377","7HHmyYrLYIAgMED054oJsv","latin alternative,latin rock,mexican rock,morelos indie,rock en espanol",0.541,0.825,0.0291,0.022,0.369,0.146,0.396738530929415
"1378","5WsHtvVnbfY17VNF93rQ7w","latin alternative,latin rock,mexican rock,morelos indie,rock en espanol",0.542,0.702,0.0533,0.659,0.0281,0.343,0.276342399097918
"1379","3lA87gnTdcPDkH3toSDMAm","latin alternative,latin rock,mexican rock,morelos indie,rock en espanol",0.583,0.602,0.0325,0.641,5.06e-05,0.171,0.286478569414995
"1380","2VhJ4nrPorAbySEgO4V0BS","latin alternative,latin rock,mexican rock,morelos indie,rock en espanol",0.627,0.476,0.0249,0.132,0.0147,0.5,0.225146772236453
"1381","7b3k8I1fncAzbk9PHnLkbX","latin alternative,latin rock,mexican rock,morelos indie,rock en espanol",0.223,0.459,0.0317,0.123,0.00142,0.151,0.819957347191411
"1382","1p4rYrxjVkj6v2eMzRhLfA","latin alternative,latin rock,mexican rock,morelos indie,rock en espanol",0.459,0.764,0.0359,0.326,0.22,0.384,0.215972741423476
"1383","2DWzn0kVcV9iKkiiee4rRE","latin alternative,latin rock,mexican rock,morelos indie,rock en espanol",0.578,0.769,0.0312,0.0704,0.00522,0.258,0.384880314748312
"1384","1etiUDkISHELzQGMY79ryt","metropopolis,modern rock,pop,pop rock,tropical house",0.504,0.821,0.0598,0.275,0,0.458,0.66718552746081
"1385","3xndQ7BtoI82r3ZI68EgZO","metropopolis,modern rock,pop,pop rock,tropical house",0.584,0.705,0.0593,0.608,0,0.538,0.476050693108139
"1386","4snjMJm9rwwDixFd5v1xp4","metropopolis,modern rock,pop,pop rock,tropical house",0.596,0.731,0.0467,0.191,2.32e-06,0.217,0.605099952199439
"1387","7n9bPHZvl5UvmLPhNjUH1C","metropopolis,modern rock,pop,pop rock,tropical house",0.73,0.775,0.0782,0.17,0,0.92,0.452217823481107
"1388","76LfrEEYsjRIXOMhZVCijI","metropopolis,modern rock,pop,pop rock,tropical house",0.555,0.644,0.0367,0.42,0,0.417,0.600209587076689
"1389","4yFEz5j53bnYoavrMqJY6i","metropopolis,modern rock,pop,pop rock,tropical house",0.673,0.827,0.0416,0.0193,0.000227,0.346,0.482528281998799
"1390","3gbBpTdY8lnQwqxNCcf795","metropopolis,modern rock,pop,pop rock,tropical house",0.679,0.715,0.0407,0.0755,0,0.571,0.497456765005087
"1391","4BVFVaa1fDo20Ud1q5Gd2N","art pop",0.665,0.842,0.255,0.0235,0,0.629,0.249616982681489
"1392","26xgsmehYgIfX0vnKVN8GD","art pop",0.482,0.791,0.327,0.00458,2.43e-05,0.578,0.623619605584086
"1393","3ah2BSQRitsUvAvvTeKtBE","art pop",0.584,0.905,0.0842,0.042,0.000655,0.529,0.482620206155241
"1394","4rCKRVJZKVysScn2piDuOT","art pop",0.698,0.542,0.131,0.132,0.00117,0.664,0.575046881319786
"1395","2CTOa3CEBts3p1NyTVLTXU","art pop,british folk,british singer-songwriter,chamber pop,indie folk,singer-songwriter,stomp and holler",0.458,0.0987,0.0376,0.948,0.00954,0.349,0.574378899116302
"1396","3LHg768dEKqJKht2uPTlVR","art pop,british folk,british singer-songwriter,chamber pop,indie folk,singer-songwriter,stomp and holler",0.463,0.368,0.048,0.376,0,0.75,0.586555785706406
"1397","2DaO96LOh5a7CpIKYhIK1b","art pop,british folk,british singer-songwriter,chamber pop,indie folk,singer-songwriter,stomp and holler",0.285,0.0634,0.0384,0.869,0.00853,0.164,0
"1398","705BqXBxFkAHajmW9QWXPg","cinematic post-rock",0.356,0.695,0.035,0.0471,0.764,0.0662,0.410943877238353
"1399","1kGTMoTlnYNX6SqR9JSGTA","cinematic post-rock",0.264,0.443,0.0339,0.0512,0.947,0.0354,0.329750333991102
"1400","3dUMuxNadGxCE3qXuhCwqa","afrofuturism,alternative r&b,atl hip hop,dance pop,electropop,escape room,neo soul,pop,pop dance,r&b",0.578,0.777,0.243,0.261,0.00318,0.65,0.977386657515106
"1401","1VvyRNSVBKuvENwpyiVlBU","albuquerque indie,baroque pop,chamber pop,indie pop,indie rock,stomp and holler",0.269,0.628,0.0411,0.856,0.0792,0.482,0.819810268541102
"1402","1zLGiryX1WWVQfAxxN1xn3","downtempo,folktronica,indietronica",0.515,0.487,0.0293,0.589,0.136,0.47,0.605749549571633
"1403","3UWrtmLMGXt0CEApeS0wOo","math pop",0.603,0.654,0.0303,0.601,0.0593,0.0744,0.611295640343674
"1404","5rKor0rlCbaA7j755zhnhb","chicago indie,indie rock",0.397,0.518,0.0327,0.0748,0.00634,0.262,0.413511625341651
"1405","45Jsoalje54DqoYbPTzjm9","canadian indie,indie pop,indie rock,shimmer pop,stomp and holler",0.557,0.717,0.0302,0.206,0.000188,0.558,0.52524850163625
"1406","5zYFk0vBkVLwVhfVMSjSck","indie pop,indie rock,indie surf,la indie,metropopolis,nu gaze",0.438,0.913,0.0558,0.000142,0.00393,0.21,0.445538001446273
"1407","1xuA8vy1KA1cfP5UQ7NYSS","",0.397,0.0998,0.0371,0.982,0.00476,0.105,0.497009400777066
"1408","7G8hUONVhvJnkD3Ak8mNF1","alternative rock,garage rock,indie rock,modern rock,permanent wave,rock",0.501,0.715,0.0301,0.0774,0.00603,0.502,0.629435340548358
"1409","4KC2Z9dL4jL61Ys35N6srg","alternative rock,garage rock,indie rock,modern rock,permanent wave,rock",0.427,0.886,0.037,0.004,0.0532,0.857,0.682371398105137
"1410","4pXyK9GW7fuT645U0DLYYF","alternative rock,garage rock,indie rock,modern rock,permanent wave,rock",0.511,0.855,0.0307,0.00782,0.89,0.962,0.592751473850642
"1411","7xuu4ByQkm8qhnwJQk994r","alternative rock,garage rock,indie rock,modern rock,permanent wave,rock",0.522,0.853,0.0362,0.071,2.82e-05,0.455,0.378004387846401
"1412","37cb7mzkQKksGm0noGDXeh","alternative rock,garage rock,indie rock,modern rock,permanent wave,rock",0.502,0.691,0.0311,0.00911,0.0149,0.629,0.598518182598144
"1413","6u0x5ad9ewHvs3z6u9Oe3c","alternative rock,garage rock,indie rock,modern rock,permanent wave,rock",0.35,0.775,0.054,0.00433,0.283,0.588,0.941334003358296
"1414","5jZM2ut63rT6MGCW3omsaK","alternative rock,garage rock,indie rock,modern rock,permanent wave,rock",0.462,0.981,0.127,0.00166,0.00894,0.547,0.66635208177573
"1415","46Y1VsEbWAQ7dIZe1gpnve","alternative rock,garage rock,indie rock,modern rock,permanent wave,rock",0.63,0.908,0.0326,0.0238,0.592,0.968,0.455091985439214
"1416","6eqa4oJDebyDfD5FJGlQjB","alternative rock,garage rock,indie rock,modern rock,permanent wave,rock",0.487,0.657,0.0338,0.000605,0.657,0.774,0.684939146208435
"1417","56NkIxSZZiMpFP5ZNSxtnT","alternative rock,garage rock,indie rock,modern rock,permanent wave,rock",0.542,0.531,0.0301,0.0033,1.51e-06,0.671,0.365913297135643
"1418","2LMloFiV7DHpBhITOaBSam","alternative rock,garage rock,indie rock,modern rock,permanent wave,rock",0.406,0.682,0.0584,0.000413,0.849,0.623,0.222051992302884
"1419","7kzKAuUzOITUauHAhoMoxA","alternative rock,garage rock,indie rock,modern rock,permanent wave,rock",0.624,0.91,0.0297,0.0285,0.000198,0.767,0.354097978894214
"1420","1EsgUWQsxGBwnu3NATDjiU","alternative rock,garage rock,indie rock,modern rock,permanent wave,rock",0.53,0.89,0.0328,0.0124,0.759,0.868,0.610970841657576
"1421","4TX9ZeGeNol9GYTUqUAUSe","electropop,uk alternative pop,vapor soul",0.577,0.52,0.0376,0.172,0.00167,0.432,0.175826398166419
"1422","0a0Kjuo2Zmtbt2qjIziJi2","",0.561,0.44,0.0277,0.382,0.253,0.386,0.635306230006496
"1423","7weuYg0z1hZkbN71cAC9fh","anti-folk,dance-punk,indie pop,indie rock,new rave,welsh indie,welsh rock",0.279,0.676,0.043,0.0575,0.0167,0.22,0.452665187709128
"1424","3B6BdRTXEwlcKw2YAXNqqW","anti-folk,dance-punk,indie pop,indie rock,new rave,welsh indie,welsh rock",0.136,0.928,0.0856,0.0226,4.19e-06,0.355,0.823456593413328
"1425","1V3CNQFWULMmyl1GoaCCBV","anti-folk,dance-punk,indie pop,indie rock,new rave,welsh indie,welsh rock",0.478,0.934,0.158,0.183,0,0.341,0.65599529348319
"1426","43WsfTOF1LO3skztcs2DEa","anti-folk,dance-punk,indie pop,indie rock,new rave,welsh indie,welsh rock",0.218,0.942,0.231,0.0416,0,0.492,0.804409908198409
"1427","2TyPPuYX0Cr12mXoFZ3BwN","anti-folk,dance-punk,indie pop,indie rock,new rave,welsh indie,welsh rock",0.295,0.838,0.102,0.00723,0.0127,0.547,0.785314196766721
"1428","3CZhzif4uh6BvVR4toKLFF","anti-folk,dance-punk,indie pop,indie rock,new rave,welsh indie,welsh rock",0.509,0.854,0.0678,0.00763,2.48e-05,0.34,0.465804213803331
"1429","5xNFbAiYGZsesA6pQmfjZa","anti-folk,dance-punk,indie pop,indie rock,new rave,welsh indie,welsh rock",0.415,0.945,0.0856,0.0304,0.000669,0.333,0.728394759097427
"1430","74gZGExFbH59V95tpWRSIy","latin alternative",0.68,0.911,0.101,0.45,1.96e-06,0.952,0.57103285982179
"1431","6kSlw1C6nshk3Q7aQht3B4","latin alternative",0.723,0.621,0.0516,0.0753,7.22e-06,0.905,0.709580948412163
"1432","5XbnDHUrUs9I5Aqh5qAfAL","latin alternative",0.456,0.697,0.0655,0.512,0.000805,0.372,0.72072828445011
"1433","2vJM4WThmgki6va6dHDXgg","bay area indie,chamber pop,stomp and holler",0.533,0.773,0.0416,0.0914,0.0354,0.891,0.262320901101864
"1434","0XJAHvlbebe0iJzFbx7jTq","bay area indie,chamber pop,stomp and holler",0.28,0.613,0.0497,0.145,0.017,0.108,0.728860508156737
"1435","1JtgYRUnkqiOEEuQ5yTsd9","bay area indie,chamber pop,stomp and holler",0.445,0.624,0.0445,0.0689,5.14e-06,0.241,0.341473728076089
"1436","5SuRudOviff3UMJYqCiNlx","bay area indie,chamber pop,stomp and holler",0.503,0.71,0.0935,0.0311,4.74e-05,0.287,0.322886663643383
"1437","6zrLkuNfC0b1XMak9Yk7Qp","bay area indie,chamber pop,stomp and holler",0.398,0.656,0.0485,0.141,0.0399,0.118,0.647372807608869
"1438","0ZYLOTZiJwDx9NmwSBvxpE","bay area indie,chamber pop,stomp and holler",0.279,0.566,0.0295,0.0148,0.00618,0.181,0.30222824155217
"1439","7tv22srFlT75azycgnkV8M","bay area indie,chamber pop,stomp and holler",0.219,0.636,0.0509,0.294,0.175,0.41,0.227218129894961
"1440","5vQqW74EkmxLyABwphendI","bay area indie,chamber pop,stomp and holler",0.412,0.662,0.0386,0.0613,0.00244,0.215,0.262014487247055
"1441","5iTHZnTNiHXnkvOTBvDLJX","",0.443,0.858,0.0448,0.396,0,0.787,0.637567564254985
"1442","48VsT5UCEE458bRZZiZN5w","alternative dance,balearic,electronica,new rave,norwegian space disco,nu disco",0.569,0.948,0.0512,0.0328,0.925,0.876,0.893392491634902
"1443","312A8WfROSLvZbMDHBUPDp","birmingham hip hop,grime,uk garage",0.702,0.848,0.3,0.22,0,0.883,0.771329468433245
"1444","2SbYvsLaJw7aDL2JLi7MDw","indie garage rock,indie rock,norman ok indie,tulsa indie",0.571,0.975,0.0515,0.23,0.8,0.966,0.685840002941573
"1445","1wsRitfRRtWyEapl0q22o8","alternative metal,alternative rock,conscious hip hop,funk metal,nu metal,political hip hop,rap metal,rap rock,rock",0.599,0.957,0.188,0.0129,7.06e-05,0.489,0.351879542585398
"1446","57dn9XA53DapI7hhLnYjnt","",0.483,0.247,0.0296,0.884,3.64e-06,0.337,0.506422434396794
"1447","4t6pPSUSIa8LJ7coTLTs5G","italian alternative,italian indie pop",0.437,0.984,0.0885,0.00533,1.56e-06,0.131,0.696975082425327
"1448","0wRUOCaf0yx2f7Mn8f5RQ6","finnish death metal,finnish melodeath,finnish metal,melodic death metal,metal,power metal",0.334,0.973,0.09,2.48e-05,0.482,0.228,0.325607618674086
"1449","6GyFP1nfCDB8lbD2bG0Hq9","french shoegaze,french synthpop,indietronica,metropopolis,neo-synthpop",0.507,0.729,0.0393,0.0182,1.4e-06,0.272,0.360048535954602
"1450","1zC7e7i2c1OTHj6NbYqTyw","french shoegaze,french synthpop,indietronica,metropopolis,neo-synthpop",0.44,0.93,0.0727,0.00181,0.00737,0.358,0.373990366348405
"1451","5pRtmhjSOf8wPvMaFxtY9a","french shoegaze,french synthpop,indietronica,metropopolis,neo-synthpop",0.074,0.312,0.0444,0.834,0.43,0.0327,0.197882067435561
"1452","5M5hTewBw7jq920s0ehei5","garage rock,modern rock,rock,scottish rock",0.45,0.876,0.0611,0.00403,1.29e-06,0.632,0.647869198053659
"1453","4Z7F1xsIdSY1gGi8QvBhH4","garage rock,modern rock,rock,scottish rock",0.611,0.95,0.0793,0.018,0,0.852,0.466919560234836
"1454","6L7UOURUwqONYDeYUCSgtz","garage rock,modern rock,rock,scottish rock",0.601,0.907,0.187,0.000229,3.17e-06,0.281,0.466404784958757
"1455","52fnLN02thRhTnbzVZzdqq","garage rock,modern rock,rock,scottish rock",0.51,0.818,0.157,0.0439,0,0.574,0.663692409515989
"1456","6QCHIMfyUq0XZnkBwDNwWD","garage rock,modern rock,rock,scottish rock",0.285,0.951,0.0893,0.00266,2.09e-06,0.509,0.794580151736141
"1457","6nVLkd4tqYPrKaVyJekJTP","garage rock,modern rock,rock,scottish rock",0.593,0.958,0.178,0.0121,0,0.275,0.360845211977105
"1458","70IcbTtV7gov3ivus8phXD","garage rock,modern rock,rock,scottish rock",0.595,0.704,0.0311,0.0512,0,0.727,0.522932012893895
"1459","4eLSCSELtKxZwXnFbNLXT5","modern rock,rock",0.507,0.923,0.173,0.0818,4.63e-06,0.768,0.324743531603525
"1460","6s6vvfV76uuLPJSzlj5ttq","cantautor,latin alternative,mexican rock,nueva cancion,rock en espanol,trova,trova mexicana",0.55,0.424,0.0737,0.835,0,0.761,0.275619262400569
"1461","7nbk1yCY0p3w5pBLt1eoMt","cantautor,latin alternative,mexican rock,nueva cancion,rock en espanol,trova,trova mexicana",0.637,0.221,0.0347,0.887,8.79e-05,0.422,0.567760359852431
"1462","5B1KYVaGIsI7v7LZYbXWI8","new americana",0.518,0.466,0.0322,0.168,0.0114,0.423,0.474285749304441
"1463","7xxXl5NtORJn8IETuxKY6A","aussie emo,australian indie,bubblegrunge,diy emo,indie punk,indie rock,melbourne indie",0.302,0.859,0.0453,0.00963,0.043,0.684,0.670525438478226
"1464","2pkY5WY0A0L7GOdwwK2Sqc","atlanta indie,chamber psych",0.35,0.97,0.0467,0.0462,1.47e-05,0.239,0.574483079826937
"1465","2qwaiTzRiDdpAEBfVQeiYN","art pop,dance pop,electropop,metropopolis,nz pop,pop,pop dance,post-teen pop",0.522,0.47,0.0712,0.538,0.533,0.0474,0.50070475186606
"1466","0or0gNaKAXYYCsOrpvRzAu","art pop,dance pop,electropop,metropopolis,nz pop,pop,pop dance,post-teen pop",0.534,0.218,0.111,0.923,0,0.345,0.18663055068698
"1467","1wC93sZRGcTgKLN2UWRSwW","art pop,dance pop,electropop,metropopolis,nz pop,pop,pop dance,post-teen pop",0.621,0.574,0.0555,0.00289,3.04e-05,0.537,0.355948718577259
"1468","0dyiHoYbYjYaOEXLpmzQZG","art pop,dance pop,electropop,metropopolis,nz pop,pop,pop dance,post-teen pop",0.587,0.442,0.0506,0.225,2.72e-05,0.158,0.48180514530145
"1469","5KcYtdjhsQrNNMjJOSAUEz","art pop,dance pop,electropop,metropopolis,nz pop,pop,pop dance,post-teen pop",0.691,0.575,0.102,0.159,0,0.402,0.329229430437927
